gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000172543.7,CTSW,-1.6205891571128677,-0.09848663619119871,0.10510577918608664,0.05794805174428162,0.3490058775209819,1.8999642710899966e-25,NA,11,15,15,4.7624495622068787e-05,3.7514939568755645e-06,-4.6246953392818
ENSG00000260274.1,RP11-817O13.8,-2.0895221600398175,-0.18205843566380073,0.036660745288725975,0.013597713549094831,0.04200048837077258,0.001368844203081435,NA,36,43,43,2.523470236413605e-05,4.857425295110234e-06,-4.570853177642363
ENSG00000196735.11,HLA-DQA1,-0.9684907940226581,-0.09133673193116267,0.3327993144721568,0.053538833080390064,0.34686463719922417,3.269325820122199e-25,NA,61,69,69,0.00014050183727421607,5.354672487505581e-06,-4.550389409395212
ENSG00000095485.16,CWF19L1,-1.493606174916231,-0.10365533714459041,0.13527858454016836,0.04044996757398016,0.30870627820570395,2.884761252888413e-21,NA,12,15,15,5.431279152052607e-05,6.264981993850178e-06,-4.517243592960912
ENSG00000172171.10,TEFM,2.197510911441733,0.2639717695735857,0.027983978061099375,0.00610462793103173,0.08783813544277379,2.984099457057084e-06,NA,10,12,12,2.1349975243319862e-05,6.640565071022775e-06,4.50489537809872
ENSG00000204304.11,PBX2,0.8462350209151408,0.48423620505259096,0.3974216488147949,0.0019150564111271762,0.02542659355980407,0.01432184358482374,NA,4,5,5,0.00018101187289490275,7.1231503390393305e-06,4.489975089626684
ENSG00000158022.6,TRIM63,-1.4468313828906092,-0.061491802730224566,0.14794415486208481,0.1027095006965631,0.2614528914130914,3.991022288573134e-18,NA,33,36,36,5.752005688595506e-05,7.143151428199805e-06,-4.489377789456377
ENSG00000185800.11,DMWD,-1.8046897131555895,-0.18743139291495878,0.07112325044468285,0.012375582299291124,0.1406707525641521,1.916497284066871e-09,NA,22,24,24,3.4575022286099554e-05,7.167368405810539e-06,-4.488656725693912
ENSG00000204392.10,LSM2,0.9471368872347401,0.29406641980567966,0.34356903037182374,0.004934352173485116,0.04248651016483968,0.0013064759061330966,NA,31,34,34,0.0001429504056883138,7.2257983817890996e-06,4.486926513143732
ENSG00000198231.12,DDX42,1.4179489051336818,0.13757819269103885,0.15620568274736935,0.020969344407623745,0.2760582992182592,2.3490818235480516e-20,NA,42,50,50,5.96400365484611e-05,7.755440020393604e-06,4.4718263301435455
ENSG00000115221.10,ITGB6,-2.024432342470057,-0.17725672831357914,0.04292568680090908,0.014002151953456766,0.08931303483781068,2.45755124037128e-06,NA,58,66,66,2.5761508424306128e-05,8.011225583965853e-06,-4.464883701776614
ENSG00000157322.17,CLEC18A,-1.5704179385062051,-0.04890059810736771,0.11631791184568993,0.17654740236125008,0.4873125682568512,1.9446921235255238e-39,NA,43,53,53,4.691106472313e-05,8.508277224477555e-06,-4.45197828431232
ENSG00000244731.7,C4A,-0.516949336740714,-0.11972588236369146,0.6051915257898302,0.026894685917799876,0.1944285138974732,4.1776454345768453e-13,NA,64,81,81,0.0004872205014948475,8.608573573416078e-06,-4.449461808112516
ENSG00000135540.11,NHSL1,2.357364570317009,0.0904798269159577,0.018405167444905723,0.04856194171368475,0.06850403611619038,5.011033110138791e-05,NA,71,79,79,1.7074240925300377e-05,8.644135664353655e-06,4.448576265248034
ENSG00000030110.12,BAK1,1.6078312456742998,0.12067825563923784,0.10787214321681622,0.028547851913757364,0.23220034255427555,1.534634570387093e-15,NA,45,46,46,4.4358548457580985e-05,8.66167882156896e-06,4.4481406991804535
ENSG00000179698.13,WDR97,3.1576593463250537,0.051150556819024584,0.001590412892401847,0.1737139262054371,0.4292134092274735,5.360716335003431e-34,NA,18,22,22,6.534575909413256e-06,8.853610436701538e-06,4.443429674012472
ENSG00000154328.15,NEIL2,0.7334930016838132,0.21892591624546795,0.4632577946616785,0.009761093671245766,0.07402035577339637,2.256249223228275e-05,NA,24,25,25,0.00023783530819044803,8.910861322687215e-06,4.442043321500041
ENSG00000149089.12,APIP,-1.5474366671912732,-0.043193931180970556,0.12175798520356303,0.20543217422346308,0.5915182064111789,5.055072859891547e-55,NA,96,99,99,4.786388978904327e-05,9.614590246066599e-06,-4.425664395844618
ENSG00000213676.10,ATF6B,0.8212820316785469,0.13743666890813935,0.41148564011439326,0.023944898682017563,0.23039306346557004,2.012976784958271e-15,NA,15,18,18,0.00018685444982329886,9.649302029741327e-06,4.424886458393073
ENSG00000164068.15,RNF123,0.8836957061623735,0.25805723929253327,0.37686049885694284,0.005709762101382746,0.07213540670066239,2.899894266662849e-05,NA,20,22,22,0.0001601459297018855,9.851268351735718e-06,4.420412469340248
ENSG00000277559.1,RP11-434E6.4,2.7872915875606905,0.060423081751667246,0.005315063032896266,0.10180748110008514,0.12158061820952536,2.819305123070212e-08,NA,88,98,98,1.0006677357005608e-05,1.0434028319209106e-05,4.407977703844255
ENSG00000173930.8,SLCO4C1,-1.2105250048591407,-0.18467633794731686,0.22607750184440234,0.011265336479110495,0.02755720651199957,0.010875003058185144,NA,29,30,30,8.153254239683146e-05,1.0674892357109971e-05,-4.403030963424256
ENSG00000275784.1,RP5-1125A11.6,-1.5802797377145383,-0.17313360979122577,0.11404281800937965,0.017102912437655292,0.03334828545301433,0.004490276359846824,NA,13,16,16,4.497123813509153e-05,1.092087384493475e-05,-4.398087925578692
ENSG00000175806.14,MSRA,-0.5980791954458662,-0.329352386568934,0.5497870913226626,0.0037404414069332464,0.040537723046486215,0.001947851245814622,NA,16,19,19,0.0003537402820101451,1.0953014324070706e-05,-4.397449925891746
ENSG00000067221.13,STOML1,-1.7576249686347496,-0.4138007519527371,0.07881134204295302,0.001997460932178277,0.02657149529106389,0.012085460849822744,NA,9,11,11,3.478321005415663e-05,1.1726245018744445e-05,-4.382616451290038
ENSG00000279636.2,LINC00216,1.5069811223608114,0.23858331611850153,0.13181549604955534,0.006549756652229225,0.07429244270148336,2.0067237777567526e-05,NA,8,10,10,4.940871067464906e-05,1.2391425947635258e-05,4.370584728444037
ENSG00000234745.10,HLA-B,0.7756145800561839,0.12278354842731075,0.437976589045763,0.026504877193694217,0.09997561051987663,6.680319814064622e-07,NA,62,81,81,0.00020499860064373025,1.2404654513609406e-05,4.370351758151442
ENSG00000256269.7,HMBS,1.7829463049801941,0.09687947989803415,0.07459504439237093,0.037297596675388234,0.3798286679511312,9.850801773389864e-28,NA,12,14,14,3.333071061191219e-05,1.2586934940239546e-05,4.3671655057095595
