gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000142444.6,TIMM29,-2.337429328090099,-0.22460747555041952,0.019416871652165112,0.0062803352397022005,0.04354458953206725,0.0062335430510201155,NA,14,18,18,1.1173260354312942e-05,0.0001314786828033322,-3.823672214326006
ENSG00000183762.12,KREMEN1,-1.4540479577588277,-0.1703266738813139,0.14593301055069827,0.011133818770668604,0.10551983836022234,1.490160607334982e-05,NA,42,46,46,3.916707294937777e-05,0.00013753326468473343,-3.8125628072363273
ENSG00000221968.8,FADS3,1.4594650465783576,0.28578575486683216,0.144437154250273,0.003914629080169856,0.08847945141786291,6.727591760924469e-05,NA,3,5,5,3.872102484793831e-05,0.00014003849222476422,3.8081002693496044
ENSG00000174996.11,KLC2,-1.4369487542674177,-0.3836226197664371,0.1507325552251798,0.0023856418982131184,0.0512986758922897,0.002058942247107781,NA,15,19,19,3.974580472126528e-05,0.00014977596953308865,-3.791440605725704
ENSG00000162877.12,PM20D1,1.659919433087586,0.05673901946139384,0.09693066148357547,0.09608779014608584,0.2082123442886282,1.7599641036858366e-10,NA,36,38,38,2.780665945962251e-05,0.00016024618900980895,3.7746286578551063
ENSG00000103932.11,RPAP1,-1.5432543591862136,-0.21540501860008923,0.1227690727497383,0.00677678727752804,0.09178999227739107,6.148276655587614e-05,NA,49,58,58,3.309142588896416e-05,0.00016407519263227652,-3.768737700226282
ENSG00000165916.8,PSMC3,0.9453122859310009,0.1408575257966399,0.3444994678918454,0.014874281494520903,0.1654742472716806,2.621510639199025e-08,NA,27,35,35,9.920625869610521e-05,0.00016511907218165196,3.767154121982288
ENSG00000231852.6,CYP21A2,0.7116260778264956,0.17021203325679454,0.47669635417791856,0.011265212687195447,0.11217923941557102,8.941880248829195e-06,NA,36,44,44,0.0001801430759933201,0.00016521167658686063,3.7670140951425926
ENSG00000105808.17,RASA4,-1.8660367019098052,-0.1416922932922225,0.062036230776454704,0.016555393788770568,0.07074557476241483,0.0004460115174514417,NA,7,8,8,2.0427696525009794e-05,0.0001686389323339192,-3.761883006040539
ENSG00000124664.10,SPDEF,1.5126399913492865,0.12285675469183821,0.130371130090374,0.01710014956668656,0.05263760119129626,0.002709866145989189,NA,10,12,12,3.416848061337199e-05,0.0001813473741021532,3.743676134057336
