gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000232629.8,HLA-DQB2,0.9392858212920422,0.06889778607743544,0.3475840163136641,0.09101402464355574,0.5672982878198619,1.7493563967868559e-35,NA,72,86,86,0.0001510562408128033,4.9080439715263e-06,4.568680453240369
ENSG00000274265.4,CH17-189H20.1,-3.0866887375926506,-0.31066833822289863,0.0020239941124963884,0.003886806432083378,0.0969819404649303,2.9734513063182702e-05,NA,8,37,37,7.80745769783341e-06,5.411999530720612e-06,-4.548148296229981
ENSG00000111328.6,CDK2AP1,2.0329525869295595,0.5217746752568461,0.04205731338488862,0.0014212921461150513,0.03833032840561145,0.011965716663158677,NA,24,26,26,2.6391084150544546e-05,5.98297841181915e-06,4.526989950575545
ENSG00000214530.8,STARD10,1.7883541100082188,0.2245308688636063,0.07371889506019695,0.00942407816889907,0.1479811597314031,2.2053608187977232e-07,NA,24,25,25,3.586609580545745e-05,6.268849582178338e-06,4.5171128652289605
ENSG00000186567.12,CEACAM19,-2.8548092732165467,-0.17116609871422958,0.004306268112498824,0.01347685824502002,0.20644146752780929,2.9745075857492307e-10,NA,60,74,74,9.979260551015556e-06,6.451040800596241e-06,-4.5110404774137605
ENSG00000172543.7,CTSW,-1.6019025252876515,-0.08563848947522852,0.10917716599894568,0.06158326910685361,0.4457700126719961,7.56509210416928e-26,NA,37,41,41,4.606891314414678e-05,6.624730834980137e-06,-4.505402318463817
ENSG00000169371.13,SNUPN,-1.7434101824835948,-0.2286008485514123,0.08126199091887736,0.007943962619944418,0.0991700716426019,3.006724837723777e-05,NA,35,43,43,3.784788923867415e-05,6.636829038921711e-06,-4.5050148845723506
ENSG00000103351.12,CLUAP1,2.1134074317173774,0.09394706753499359,0.03456591042531941,0.04775896134271146,0.3708479719416864,5.726000904945235e-20,NA,12,14,14,2.3285329318255982e-05,7.477398530880314e-06,4.479625871763681
ENSG00000256269.7,HMBS,1.9921179731431449,0.1569301167590317,0.046358115388581894,0.014083257719884414,0.22713203498573994,1.5175316331412578e-11,NA,23,27,27,2.6858492444565346e-05,7.920924441456174e-06,4.467310170941151
ENSG00000187954.12,CYHR1,-1.6550719210605809,-0.4990059947115625,0.09790990981298184,0.0015930084028421623,0.07165405503864321,0.00032458324155610675,NA,5,6,6,4.178047805972846e-05,8.1326715092296e-06,-4.461661250581717
ENSG00000164078.12,MST1R,1.3654952020701154,0.3824086132869885,0.17209746006452353,0.003193131542529707,0.058434776985606215,0.0015423766614331418,NA,9,12,12,6.394445211126726e-05,8.830873077202067e-06,4.443982646040341
ENSG00000163257.10,DCAF16,-1.9632575314093634,-0.6547515238876688,0.04961625744791048,0.0009417659235628821,0.1292929557377976,1.7525140842935357e-06,NA,6,10,10,2.7384136015652203e-05,9.123362883300192e-06,-4.436970882715922
